representation,condition,replicate,finite,bounded,before_linear_target_score,after_linear_target_score,delta_linear_target_score,before_linear_max_score,after_linear_max_score,delta_linear_max_score,before_linear_target_p,after_linear_target_p,before_linear_max_p,after_linear_max_p,before_linear_decision,after_linear_decision,linear_decision_agree,before_nonlinear_target_score,after_nonlinear_target_score,delta_nonlinear_target_score,before_nonlinear_max_score,after_nonlinear_max_score,delta_nonlinear_max_score,before_nonlinear_target_p,after_nonlinear_target_p,before_nonlinear_max_p,after_nonlinear_max_p,before_nonlinear_decision,after_nonlinear_decision,nonlinear_decision_agree,before_combined_target_score,after_combined_target_score,delta_combined_target_score,before_combined_max_score,after_combined_max_score,delta_combined_max_score,before_combined_target_p,after_combined_target_p,before_combined_max_p,after_combined_max_p,before_combined_decision,after_combined_decision,combined_decision_agree,after_combined_or_expected,after_combined_or_match
R4,global_common,40,True,True,0.46105552896265645,0.45861010425797205,-0.0024454247046843958,0.48525208043918994,0.482802076195125,-0.0024500042440649406,0.0005,0.0005,0.0005,0.0005,True,True,True,0.10822582880937166,0.125891544562615,0.01766571575324334,0.10822582880937166,0.14194273645008393,0.033716907640712265,0.0005,0.0005,0.0005,0.0005,True,True,True,0.46105552896265645,0.45861010425797205,-0.0024454247046843958,0.48525208043918994,0.482802076195125,-0.0024500042440649406,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,nonlinear_square,40,True,True,0.09308098746578757,0.09308098746578755,-1.3877787807814457e-17,0.13710980585628116,0.13710980585628119,2.7755575615628914e-17,0.991,0.991,0.3895,0.3895,False,False,True,0.064648333179532,0.08376333378746553,0.01911500060793353,0.064648333179532,0.08376333378746553,0.01911500060793353,0.0005,0.0005,0.0005,0.0005,True,True,True,0.09308098746578757,0.09308098746578755,-1.3877787807814457e-17,0.13710980585628116,0.13710980585628119,2.7755575615628914e-17,0.991,0.991,0.3895,0.3895,False,False,True,True,False
R2,nonlinear_square,40,True,True,0.09308098746578757,0.09308098746578757,0.0,0.13710980585628116,0.13710980585628116,0.0,0.9935,0.9935,0.421,0.421,False,False,True,0.03756508669535006,0.043304907105898065,0.005739820410548005,0.03756508669535006,0.043304907105898065,0.005739820410548005,0.0015,0.001,0.0015,0.001,True,True,True,0.09308098746578757,0.09308098746578757,0.0,0.13710980585628116,0.13710980585628116,0.0,0.9935,0.9935,0.421,0.421,False,False,True,True,False
R3,nonlinear_square,40,True,True,0.09308098746578757,0.09527253645907367,0.0021915489932861076,0.13710980585628116,0.13873748802610267,0.0016276821698215094,0.988,0.984,0.396,0.369,False,False,True,0.06927915760552496,0.08763603896001881,0.018356881354493856,0.06927915760552496,0.08763603896001881,0.018356881354493856,0.0005,0.0005,0.0005,0.0005,True,True,True,0.09308098746578757,0.09527253645907367,0.0021915489932861076,0.13710980585628116,0.13873748802610267,0.0016276821698215094,0.988,0.984,0.396,0.369,False,False,True,True,False
R4,nonlinear_square,40,True,True,0.09308098746578757,0.09702886977923746,0.003947882313449891,0.13710980585628116,0.13405901830037223,-0.0030507875559089292,0.995,0.9845,0.384,0.4435,False,False,True,0.040506677048542064,0.05102229180110778,0.010515614752565718,0.040506677048542064,0.05102229180110778,0.010515614752565718,0.0025,0.0005,0.0025,0.0005,True,True,True,0.09308098746578757,0.09702886977923746,0.003947882313449891,0.13710980585628116,0.13405901830037223,-0.0030507875559089292,0.995,0.9845,0.384,0.4435,False,False,True,True,False
R1,nonlinear_tanh,40,True,True,0.4712696072287586,0.4712696072287586,0.0,0.4712696072287586,0.4712696072287586,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.11713860204442474,0.1379263889632248,0.020787786918800052,0.11713860204442474,0.1379263889632248,0.020787786918800052,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4712696072287586,0.4712696072287586,0.0,0.4712696072287586,0.4712696072287586,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,nonlinear_tanh,40,True,True,0.4712696072287586,0.4712696072287587,1.1102230246251565e-16,0.4712696072287586,0.4712696072287587,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.10144858165581756,0.1483755746531896,0.04692699299737203,0.10144858165581756,0.1483755746531896,0.04692699299737203,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4712696072287586,0.4712696072287587,1.1102230246251565e-16,0.4712696072287586,0.4712696072287587,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,nonlinear_tanh,40,True,True,0.4712696072287586,0.46699984601833444,-0.004269761210424161,0.4712696072287586,0.46699984601833444,-0.004269761210424161,0.0005,0.0005,0.0005,0.0005,True,True,True,0.1202725955427252,0.14940589589830983,0.029133300355584632,0.1202725955427252,0.14940589589830983,0.029133300355584632,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4712696072287586,0.46699984601833444,-0.004269761210424161,0.4712696072287586,0.46699984601833444,-0.004269761210424161,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,nonlinear_tanh,40,True,True,0.4712696072287586,0.48144960211258214,0.01017999488382354,0.4712696072287586,0.48144960211258214,0.01017999488382354,0.0005,0.0005,0.0005,0.0005,True,True,True,0.13688674642937962,0.16279790857366583,0.02591116214428621,0.13688674642937962,0.16279790857366583,0.02591116214428621,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4712696072287586,0.48144960211258214,0.01017999488382354,0.4712696072287586,0.48144960211258214,0.01017999488382354,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,null,40,True,True,0.07755950507725447,0.07755950507725447,0.0,0.13268345814748295,0.13268345814748297,2.7755575615628914e-17,1.0,1.0,0.4705,0.4705,False,False,True,0.007031803994524698,0.005827789372651092,-0.0012040146218736062,0.010653827598968168,0.012350307032819943,0.0016964794338517747,1.0,1.0,0.9685,0.86,False,False,True,0.07755950507725447,0.07755950507725447,0.0,0.13268345814748295,0.13268345814748297,2.7755575615628914e-17,1.0,1.0,0.4705,0.4705,False,False,True,False,True
R2,null,40,True,True,0.07755950507725447,0.07755950507725445,-1.3877787807814457e-17,0.13268345814748295,0.13268345814748297,2.7755575615628914e-17,0.9995,0.9995,0.498,0.498,False,False,True,0.006814390347134593,0.007939651262695902,0.0011252609155613094,0.011288578583760424,0.012167477208110794,0.0008788986243503695,1.0,1.0,0.9495,0.892,False,False,True,0.07755950507725447,0.07755950507725445,-1.3877787807814457e-17,0.13268345814748295,0.13268345814748297,2.7755575615628914e-17,0.9995,0.9995,0.498,0.498,False,False,True,False,True
R3,null,40,True,True,0.07755950507725447,0.07724417290235741,-0.00031533217489705667,0.13268345814748295,0.13204379445309808,-0.0006396636943848677,1.0,1.0,0.4895,0.501,False,False,True,0.007172841443978898,0.00800445976854768,0.0008316183245687826,0.012302940835421978,0.01266958514196736,0.00036664430654538213,1.0,1.0,0.8655,0.8275,False,False,True,0.07755950507725447,0.07724417290235741,-0.00031533217489705667,0.13268345814748295,0.13204379445309808,-0.0006396636943848677,1.0,1.0,0.4895,0.501,False,False,True,False,True
R4,null,40,True,True,0.07755950507725447,0.07925021049619749,0.0016907054189430198,0.13268345814748295,0.1322920243032225,-0.0003914338442604359,1.0,1.0,0.47,0.4785,False,False,True,0.00589186616029112,0.006003870577712288,0.00011200441742116856,0.013493407771316572,0.01395327831664906,0.0004598705453324886,1.0,1.0,0.7295,0.6705,False,False,True,0.07755950507725447,0.07925021049619749,0.0016907054189430198,0.13268345814748295,0.1322920243032225,-0.0003914338442604359,1.0,1.0,0.47,0.4785,False,False,True,False,True
R1,common_pair,41,True,True,0.5259355467242827,0.5259355467242827,0.0,0.5259355467242827,0.5259355467242827,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.1441916365583732,0.19505042667669847,0.05085879011832528,0.1441916365583732,0.19505042667669847,0.05085879011832528,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5259355467242827,0.5259355467242827,0.0,0.5259355467242827,0.5259355467242827,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,common_pair,41,True,True,0.5259355467242827,0.5259355467242827,0.0,0.5259355467242827,0.5259355467242827,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14136411018963566,0.17748972351418177,0.03612561332454611,0.14136411018963566,0.17748972351418177,0.03612561332454611,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5259355467242827,0.5259355467242827,0.0,0.5259355467242827,0.5259355467242827,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,common_pair,41,True,True,0.5259355467242827,0.5277157583766888,0.0017802116524061606,0.5259355467242827,0.5277157583766888,0.0017802116524061606,0.0005,0.0005,0.0005,0.0005,True,True,True,0.08670750248505535,0.1442423078443219,0.057534805359266555,0.08670750248505535,0.1442423078443219,0.057534805359266555,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5259355467242827,0.5277157583766888,0.0017802116524061606,0.5259355467242827,0.5277157583766888,0.0017802116524061606,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,common_pair,41,True,True,0.5259355467242827,0.5235614272282347,-0.002374119496047933,0.5259355467242827,0.5235614272282347,-0.002374119496047933,0.0005,0.0005,0.0005,0.0005,True,True,True,0.10860581689276742,0.15407921655275722,0.0454733996599898,0.10860581689276742,0.15407921655275722,0.0454733996599898,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5259355467242827,0.5235614272282347,-0.002374119496047933,0.5259355467242827,0.5235614272282347,-0.002374119496047933,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,direct_linear,41,True,True,0.6574602981953085,0.6574602981953086,1.1102230246251565e-16,0.6574602981953085,0.6574602981953086,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.17532633124800467,0.24924664507981323,0.07392031383180855,0.17532633124800467,0.24924664507981323,0.07392031383180855,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6574602981953085,0.6574602981953086,1.1102230246251565e-16,0.6574602981953085,0.6574602981953086,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,direct_linear,41,True,True,0.6574602981953085,0.6574602981953086,1.1102230246251565e-16,0.6574602981953085,0.6574602981953086,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14468884312708558,0.2576233550222073,0.11293451189512171,0.14468884312708558,0.2576233550222073,0.11293451189512171,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6574602981953085,0.6574602981953086,1.1102230246251565e-16,0.6574602981953085,0.6574602981953086,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,direct_linear,41,True,True,0.6574602981953085,0.6569364797679164,-0.0005238184273921309,0.6574602981953085,0.6569364797679164,-0.0005238184273921309,0.0005,0.0005,0.0005,0.0005,True,True,True,0.16819928456863747,0.25990941961966274,0.09171013505102527,0.16819928456863747,0.25990941961966274,0.09171013505102527,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6574602981953085,0.6569364797679164,-0.0005238184273921309,0.6574602981953085,0.6569364797679164,-0.0005238184273921309,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,direct_linear,41,True,True,0.6574602981953085,0.6557639188788853,-0.001696379316423191,0.6574602981953085,0.6557639188788853,-0.001696379316423191,0.0005,0.0005,0.0005,0.0005,True,True,True,0.20480877849410437,0.27019674769459756,0.0653879692004932,0.20480877849410437,0.27019674769459756,0.0653879692004932,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6574602981953085,0.6557639188788853,-0.001696379316423191,0.6574602981953085,0.6557639188788853,-0.001696379316423191,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,global_common,41,True,True,0.4714260329899809,0.47142603298998087,-5.551115123125783e-17,0.4790534663782948,0.4790534663782948,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.09898297967790438,0.13597525652160047,0.03699227684369609,0.11822544472971463,0.16252359032519284,0.044298145595478206,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4714260329899809,0.47142603298998087,-5.551115123125783e-17,0.4790534663782948,0.4790534663782948,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,global_common,41,True,True,0.4714260329899809,0.4714260329899809,0.0,0.4790534663782948,0.47905346637829477,-5.551115123125783e-17,0.0005,0.0005,0.0005,0.0005,True,True,True,0.09184001029757745,0.11668436198764974,0.02484435169007229,0.14239890552651085,0.18843484905352742,0.046035943527016565,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4714260329899809,0.4714260329899809,0.0,0.4790534663782948,0.47905346637829477,-5.551115123125783e-17,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,global_common,41,True,True,0.4714260329899809,0.46649417657693687,-0.004931856413044056,0.4790534663782948,0.46649417657693687,-0.012559289801357953,0.0005,0.0005,0.0005,0.0005,True,True,True,0.05595595420559113,0.09738947690760115,0.04143352270201002,0.11959724430527646,0.1499928666639578,0.030395622358681346,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4714260329899809,0.46649417657693687,-0.004931856413044056,0.4790534663782948,0.46649417657693687,-0.012559289801357953,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,global_common,41,True,True,0.4714260329899809,0.4682056727174459,-0.0032203602725350278,0.4790534663782948,0.47775697526820815,-0.0012964911100866727,0.0005,0.0005,0.0005,0.0005,True,True,True,0.08192898763853687,0.10273934463116706,0.02081035699263019,0.14820330244381713,0.16800691838050405,0.01980361593668692,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4714260329899809,0.4682056727174459,-0.0032203602725350278,0.4790534663782948,0.47775697526820815,-0.0012964911100866727,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,nonlinear_square,41,True,True,0.14247927935223914,0.14247927935223914,0.0,0.15348777816975118,0.1534877781697512,2.7755575615628914e-17,0.3015,0.3015,0.1435,0.1435,False,False,True,0.07979674733807965,0.09453040193307549,0.014733654594995843,0.07979674733807965,0.09453040193307549,0.014733654594995843,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14247927935223914,0.14247927935223914,0.0,0.15348777816975118,0.1534877781697512,2.7755575615628914e-17,0.3015,0.3015,0.1435,0.1435,False,False,True,True,False
R2,nonlinear_square,41,True,True,0.14247927935223914,0.14247927935223914,0.0,0.15348777816975118,0.1534877781697512,2.7755575615628914e-17,0.332,0.332,0.1835,0.1835,False,False,True,0.04469657526856233,0.05048287232964038,0.005786297061078055,0.04469657526856233,0.05048287232964038,0.005786297061078055,0.001,0.0005,0.001,0.0005,True,True,True,0.14247927935223914,0.14247927935223914,0.0,0.15348777816975118,0.1534877781697512,2.7755575615628914e-17,0.332,0.332,0.1835,0.1835,False,False,True,True,False
R3,nonlinear_square,41,True,True,0.14247927935223914,0.11977510549771588,-0.022704173854523266,0.15348777816975118,0.1539638499078773,0.00047607173812611037,0.313,0.732,0.171,0.1655,False,False,True,0.0875978468536346,0.10659540488226382,0.01899755802862922,0.0875978468536346,0.10659540488226382,0.01899755802862922,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14247927935223914,0.11977510549771588,-0.022704173854523266,0.15348777816975118,0.1539638499078773,0.00047607173812611037,0.313,0.732,0.171,0.1655,False,False,True,True,False
R4,nonlinear_square,41,True,True,0.14247927935223914,0.13735619963418805,-0.005123079718051093,0.15348777816975118,0.15878321149721522,0.005295433327464044,0.301,0.3785,0.162,0.113,False,False,True,0.05164540471962507,0.05900864347309747,0.007363238753472404,0.05164540471962507,0.05900864347309747,0.007363238753472404,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14247927935223914,0.13735619963418805,-0.005123079718051093,0.15348777816975118,0.15878321149721522,0.005295433327464044,0.301,0.3785,0.162,0.113,False,False,True,True,False
R1,nonlinear_tanh,41,True,True,0.5075338626164173,0.5075338626164172,-1.1102230246251565e-16,0.5075338626164173,0.5075338626164172,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.12352049765564561,0.15144472174081963,0.027924224085174018,0.12352049765564561,0.15144472174081963,0.027924224085174018,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5075338626164173,0.5075338626164172,-1.1102230246251565e-16,0.5075338626164173,0.5075338626164172,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,nonlinear_tanh,41,True,True,0.5075338626164173,0.5075338626164172,-1.1102230246251565e-16,0.5075338626164173,0.5075338626164172,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.11548150723964287,0.16495237975680416,0.049470872517161285,0.11548150723964287,0.16495237975680416,0.049470872517161285,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5075338626164173,0.5075338626164172,-1.1102230246251565e-16,0.5075338626164173,0.5075338626164172,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,nonlinear_tanh,41,True,True,0.5075338626164173,0.5103910148557864,0.0028571522393691096,0.5075338626164173,0.5103910148557864,0.0028571522393691096,0.0005,0.0005,0.0005,0.0005,True,True,True,0.12669933372507514,0.16902206084738525,0.04232272712231011,0.12669933372507514,0.16902206084738525,0.04232272712231011,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5075338626164173,0.5103910148557864,0.0028571522393691096,0.5075338626164173,0.5103910148557864,0.0028571522393691096,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,nonlinear_tanh,41,True,True,0.5075338626164173,0.5149541411156033,0.007420278499186028,0.5075338626164173,0.5149541411156033,0.007420278499186028,0.0005,0.0005,0.0005,0.0005,True,True,True,0.15351413448240112,0.18451401093602837,0.030999876453627256,0.15351413448240112,0.18451401093602837,0.030999876453627256,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5075338626164173,0.5149541411156033,0.007420278499186028,0.5075338626164173,0.5149541411156033,0.007420278499186028,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,null,41,True,True,0.06893486145065675,0.06893486145065672,-2.7755575615628914e-17,0.12286891912665057,0.12286891912665053,-4.163336342344337e-17,1.0,1.0,0.6695,0.6695,False,False,True,0.007012309746569439,0.007000269888743388,-1.2039857826050791e-05,0.015007853779761339,0.01595880809371935,0.000950954313958011,1.0,1.0,0.564,0.4515,False,False,True,0.06893486145065675,0.06893486145065672,-2.7755575615628914e-17,0.12286891912665057,0.12286891912665053,-4.163336342344337e-17,1.0,1.0,0.6695,0.6695,False,False,True,False,True
R2,null,41,True,True,0.06893486145065675,0.06893486145065675,0.0,0.12286891912665057,0.12286891912665053,-4.163336342344337e-17,1.0,1.0,0.678,0.678,False,False,True,0.004060330124631099,0.003946297296712479,-0.00011403282791861997,0.014143726139581415,0.013130863564792622,-0.0010128625747887927,1.0,1.0,0.681,0.794,False,False,True,0.06893486145065675,0.06893486145065675,0.0,0.12286891912665057,0.12286891912665053,-4.163336342344337e-17,1.0,1.0,0.678,0.678,False,False,True,False,True
R3,null,41,True,True,0.06893486145065675,0.06726669836226809,-0.0016681630883886578,0.12286891912665057,0.12807635231972075,0.005207433193070182,1.0,1.0,0.6725,0.5765,False,False,True,0.0052530664648234625,0.004847999215395045,-0.00040506724942841743,0.01614491549930487,0.017194370376405334,0.0010494548771004635,1.0,1.0,0.43,0.329,False,False,True,0.06893486145065675,0.06726669836226809,-0.0016681630883886578,0.12286891912665057,0.12807635231972075,0.005207433193070182,1.0,1.0,0.6725,0.5765,False,False,True,False,True
R4,null,41,True,True,0.06893486145065675,0.07099051453284218,0.0020556530821854296,0.12286891912665057,0.11872310209349507,-0.004145817033155502,1.0,1.0,0.6755,0.76,False,False,True,0.005027408737077911,0.004714493641522357,-0.00031291509555555434,0.015098266412169452,0.01502203997433977,-7.622643782968265e-05,1.0,1.0,0.5345,0.5445,False,False,True,0.06893486145065675,0.07099051453284218,0.0020556530821854296,0.12286891912665057,0.11872310209349507,-0.004145817033155502,1.0,1.0,0.6755,0.76,False,False,True,False,True
R1,common_pair,42,True,True,0.6120671177883422,0.6120671177883423,1.1102230246251565e-16,0.6120671177883422,0.6120671177883423,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.1358530360665958,0.21757529372362888,0.08172225765703309,0.1358530360665958,0.21757529372362888,0.08172225765703309,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6120671177883422,0.6120671177883423,1.1102230246251565e-16,0.6120671177883422,0.6120671177883423,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,common_pair,42,True,True,0.6120671177883422,0.6120671177883421,-1.1102230246251565e-16,0.6120671177883422,0.6120671177883421,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14766814604906378,0.1973315423231205,0.04966339627405672,0.14766814604906378,0.1973315423231205,0.04966339627405672,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6120671177883422,0.6120671177883421,-1.1102230246251565e-16,0.6120671177883422,0.6120671177883421,-1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,common_pair,42,True,True,0.6120671177883422,0.6027299841143053,-0.00933713367403688,0.6120671177883422,0.6027299841143053,-0.00933713367403688,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06695643112402469,0.18701299839865484,0.12005656727463015,0.06695643112402469,0.18701299839865484,0.12005656727463015,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6120671177883422,0.6027299841143053,-0.00933713367403688,0.6120671177883422,0.6027299841143053,-0.00933713367403688,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,common_pair,42,True,True,0.6120671177883422,0.6069795659258048,-0.005087551862537398,0.6120671177883422,0.6069795659258048,-0.005087551862537398,0.0005,0.0005,0.0005,0.0005,True,True,True,0.12599866885970615,0.16952968204129168,0.04353101318158553,0.12599866885970615,0.16952968204129168,0.04353101318158553,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6120671177883422,0.6069795659258048,-0.005087551862537398,0.6120671177883422,0.6069795659258048,-0.005087551862537398,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,direct_linear,42,True,True,0.5817943930158708,0.581794393015871,2.220446049250313e-16,0.5817943930158708,0.581794393015871,2.220446049250313e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14225851184155575,0.17244154968886677,0.030183037847311023,0.14225851184155575,0.17244154968886677,0.030183037847311023,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5817943930158708,0.581794393015871,2.220446049250313e-16,0.5817943930158708,0.581794393015871,2.220446049250313e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,direct_linear,42,True,True,0.5817943930158708,0.5817943930158709,1.1102230246251565e-16,0.5817943930158708,0.5817943930158709,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.11739913275270751,0.18023687453296156,0.06283774178025404,0.11739913275270751,0.18023687453296156,0.06283774178025404,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5817943930158708,0.5817943930158709,1.1102230246251565e-16,0.5817943930158708,0.5817943930158709,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,direct_linear,42,True,True,0.5817943930158708,0.5832790619870492,0.0014846689711783823,0.5817943930158708,0.5832790619870492,0.0014846689711783823,0.0005,0.0005,0.0005,0.0005,True,True,True,0.13975920552450888,0.18715587166776856,0.047396666143259686,0.13975920552450888,0.18715587166776856,0.047396666143259686,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5817943930158708,0.5832790619870492,0.0014846689711783823,0.5817943930158708,0.5832790619870492,0.0014846689711783823,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,direct_linear,42,True,True,0.5817943930158708,0.5848129496294159,0.003018556613545109,0.5817943930158708,0.5848129496294159,0.003018556613545109,0.0005,0.0005,0.0005,0.0005,True,True,True,0.15729989501970734,0.20405477665065772,0.04675488163095037,0.15729989501970734,0.20405477665065772,0.04675488163095037,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5817943930158708,0.5848129496294159,0.003018556613545109,0.5817943930158708,0.5848129496294159,0.003018556613545109,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,global_common,42,True,True,0.3657217180030411,0.3657217180030411,0.0,0.47009707438595283,0.4700970743859529,5.551115123125783e-17,0.0005,0.0005,0.0005,0.0005,True,True,True,0.0572832322275406,0.08285700302003453,0.025573770792493927,0.11882843243650747,0.13482071268126888,0.015992280244761417,0.0005,0.0005,0.0005,0.0005,True,True,True,0.3657217180030411,0.3657217180030411,0.0,0.47009707438595283,0.4700970743859529,5.551115123125783e-17,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,global_common,42,True,True,0.3657217180030411,0.36572171800304104,-5.551115123125783e-17,0.47009707438595283,0.47009707438595283,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06589530503016146,0.08136076916160499,0.015465464131443535,0.1215453303675316,0.1538064129001206,0.032261082532589,0.0005,0.0005,0.0005,0.0005,True,True,True,0.3657217180030411,0.36572171800304104,-5.551115123125783e-17,0.47009707438595283,0.47009707438595283,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,global_common,42,True,True,0.3657217180030411,0.36427421766123963,-0.0014475003418014665,0.47009707438595283,0.4673434624803339,-0.0027536119056189023,0.0005,0.0005,0.0005,0.0005,True,True,True,0.03437076164370622,0.05684872930385895,0.022477967660152733,0.09957073200659389,0.15200869777158715,0.052437965764993266,0.0015,0.0005,0.0005,0.0005,True,True,True,0.3657217180030411,0.36427421766123963,-0.0014475003418014665,0.47009707438595283,0.4673434624803339,-0.0027536119056189023,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,global_common,42,True,True,0.3657217180030411,0.3639859448391106,-0.0017357731639304763,0.47009707438595283,0.46862270178456505,-0.0014743726013877745,0.0005,0.0005,0.0005,0.0005,True,True,True,0.04495839102228581,0.060122370405836706,0.015163979383550893,0.10225277498344183,0.13483139381101888,0.03257861882757705,0.0005,0.0005,0.0005,0.0005,True,True,True,0.3657217180030411,0.3639859448391106,-0.0017357731639304763,0.47009707438595283,0.46862270178456505,-0.0014743726013877745,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,nonlinear_square,42,True,True,0.06558784604233422,0.06558784604233422,0.0,0.12772416066875772,0.12772416066875772,0.0,1.0,1.0,0.5665,0.5665,False,False,True,0.06717669216710437,0.08887031300538006,0.021693620838275696,0.06717669216710437,0.08887031300538006,0.021693620838275696,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06717669216710437,0.08887031300538006,0.021693620838275696,0.12772416066875772,0.12772416066875772,0.0,1.0,0.9975,0.5665,0.5665,False,False,True,True,False
R2,nonlinear_square,42,True,True,0.06558784604233422,0.06558784604233424,1.3877787807814457e-17,0.12772416066875772,0.12772416066875775,2.7755575615628914e-17,1.0,1.0,0.591,0.591,False,False,True,0.04675720425093792,0.05370317155748452,0.006945967306546598,0.04675720425093792,0.05370317155748452,0.006945967306546598,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06558784604233422,0.06558784604233424,1.3877787807814457e-17,0.12772416066875772,0.12772416066875775,2.7755575615628914e-17,1.0,1.0,0.591,0.591,False,False,True,True,False
R3,nonlinear_square,42,True,True,0.06558784604233422,0.07104903612828795,0.005461190085953721,0.12772416066875772,0.1354962221273817,0.007772061458623969,1.0,1.0,0.583,0.437,False,False,True,0.07585380082409743,0.09623213131677971,0.020378330492682284,0.07585380082409743,0.09623213131677971,0.020378330492682284,0.0005,0.0005,0.0005,0.0005,True,True,True,0.07585380082409743,0.09623213131677971,0.020378330492682284,0.12772416066875772,0.1354962221273817,0.007772061458623969,1.0,0.9795,0.583,0.437,False,False,True,True,False
