representation,condition,replicate,max_score,target_score,target_significant,target_localized,significant_pairs,broad_global_mode
R1,nonlinear_square,165,0.12790128203285767,0.12790128203285767,False,False,0,False
R1,nonlinear_square,166,0.19300443836287898,0.1237775468833046,False,False,1,False
R1,nonlinear_square,167,0.15193409206483607,0.10407702475399674,False,False,0,False
R1,nonlinear_square,168,0.14815787359020333,0.09528895698675614,False,False,0,False
R1,nonlinear_square,169,0.12430400259899416,0.12430400259899416,False,False,0,False
R1,nonlinear_square,170,0.10709346538956468,0.0923972615883721,False,False,0,False
R1,nonlinear_square,171,0.13612656381268737,0.13456279065596974,False,False,0,False
R1,nonlinear_square,172,0.16756302082347857,0.16756302082347857,False,False,0,False
R1,nonlinear_square,173,0.14858728316854294,0.10407624880698993,False,False,0,False
R1,nonlinear_square,174,0.1399488520761295,0.116685334384145,False,False,0,False
R1,nonlinear_square,175,0.13863841255319626,0.12624946835394343,False,False,0,False
R1,nonlinear_square,176,0.13294718877310893,0.0768800747337041,False,False,0,False
R1,nonlinear_square,177,0.14982091395272965,0.14982091395272965,False,False,0,False
R1,nonlinear_square,178,0.1378795583784087,0.10150322992137034,False,False,0,False
R1,nonlinear_square,179,0.12707047592074874,0.12419311477238501,False,False,0,False
R1,nonlinear_square,180,0.16378911205164018,0.16378911205164018,False,False,0,False
R1,nonlinear_square,181,0.14965320888857547,0.10145858235867694,False,False,0,False
R1,nonlinear_square,182,0.16497188743770055,0.15314769044119086,False,False,0,False
R1,nonlinear_square,183,0.1478704094707213,0.1478704094707213,False,False,0,False
R1,nonlinear_square,184,0.11447232678776896,0.1003541946327504,False,False,0,False
R1,nonlinear_square,185,0.14024185736755368,0.11655717177148248,False,False,0,False
R1,nonlinear_square,186,0.2584816734272684,0.2584816734272684,True,True,1,False
R1,nonlinear_square,187,0.16702001280162734,0.16702001280162734,False,False,0,False
R1,nonlinear_square,188,0.12651975021512518,0.11266483201742471,False,False,0,False
R1,nonlinear_square,189,0.15186465578850253,0.15186465578850253,False,False,0,False
R1,nonlinear_square,190,0.16507493763532885,0.13015606276033878,False,False,0,False
R1,nonlinear_square,191,0.13339591027848718,0.13339591027848718,False,False,0,False
R1,nonlinear_square,192,0.14693275776518558,0.13053535336202246,False,False,0,False
R1,nonlinear_square,193,0.1264279580748212,0.1264279580748212,False,False,0,False
R1,nonlinear_square,194,0.1706133289718605,0.11727023037909456,False,False,1,False
R1,nonlinear_square,195,0.12596726867251415,0.1258328193132952,False,False,0,False
R1,nonlinear_square,196,0.122209820854716,0.10322437333783953,False,False,0,False
R1,nonlinear_square,197,0.1251396884043435,0.1251396884043435,False,False,0,False
R1,nonlinear_square,198,0.16082786317452313,0.16082786317452313,False,False,0,False
R1,nonlinear_square,199,0.12762627740747776,0.09815186158102303,False,False,0,False
R1,nonlinear_square,200,0.13192536831454285,0.13192536831454285,False,False,0,False
R2,nonlinear_square,1,0.1475520285389704,0.1132304490601151,False,False,0,False
R2,nonlinear_square,2,0.126786122444815,0.09709903489592495,False,False,0,False
R2,nonlinear_square,3,0.16892598122615105,0.16892598122615105,False,False,0,False
R2,nonlinear_square,4,0.11641285556270493,0.09085384321531816,False,False,0,False
R2,nonlinear_square,5,0.11834304569206978,0.07809887680270441,False,False,0,False
R2,nonlinear_square,6,0.12963371600772278,0.0867227030700099,False,False,0,False
R2,nonlinear_square,7,0.1247000466833318,0.11121920563573333,False,False,0,False
R2,nonlinear_square,8,0.1624958109538167,0.0969680194142256,False,False,0,False
R2,nonlinear_square,9,0.15852137386941315,0.11051466636635711,False,False,0,False
R2,nonlinear_square,10,0.1520056058751625,0.06906894877888764,False,False,0,False
R2,nonlinear_square,11,0.18830652687379365,0.18830652687379365,True,True,1,False
R2,nonlinear_square,12,0.16347356992072637,0.11884102255073901,False,False,0,False
R2,nonlinear_square,13,0.2006525364067706,0.2006525364067706,True,True,1,False
R2,nonlinear_square,14,0.11305940783589256,0.07059362914785923,False,False,0,False
