candidate,replicate,linear_max,nonlinear_max,combined_max
rff128,33,0.1338751998271882,0.012607184304876838,0.1338751998271882
ensemble4x32,33,0.1338751998271882,0.010935548499459569,0.1338751998271882
rff24,34,0.11378721437998411,0.010250925744758693,0.11378721437998411
rff64,34,0.11378721437998411,0.01069894028119539,0.11378721437998411
rff128,34,0.11378721437998411,0.011548862225398322,0.11378721437998411
ensemble4x32,34,0.11378721437998411,0.01006681102900757,0.11378721437998411
rff24,35,0.15189857722523367,0.01684452252398059,0.15189857722523367
rff64,35,0.15189857722523367,0.013053509695552105,0.15189857722523367
rff128,35,0.15189857722523367,0.01464215430997778,0.15189857722523367
ensemble4x32,35,0.15189857722523367,0.01311822014885284,0.15189857722523367
rff24,36,0.12264596514317637,0.011419352315383451,0.12264596514317637
rff64,36,0.12264596514317637,0.01268179150909697,0.12264596514317637
rff128,36,0.12264596514317637,0.013066509643631414,0.12264596514317637
ensemble4x32,36,0.12264596514317637,0.01363055044462707,0.12264596514317637
rff24,37,0.11752132898797042,0.012679319748127632,0.11752132898797042
rff64,37,0.11752132898797042,0.01577258493223121,0.11752132898797042
rff128,37,0.11752132898797042,0.014005428464596285,0.11752132898797042
ensemble4x32,37,0.11752132898797042,0.01425006049563795,0.11752132898797042
rff24,38,0.1462054374389219,0.01271278008687389,0.1462054374389219
rff64,38,0.1462054374389219,0.012896858624020336,0.1462054374389219
rff128,38,0.1462054374389219,0.016449027254284775,0.1462054374389219
ensemble4x32,38,0.1462054374389219,0.014346791200256311,0.1462054374389219
rff24,39,0.1254539496941407,0.013609105730049243,0.1254539496941407
rff64,39,0.1254539496941407,0.01329142597874187,0.1254539496941407
rff128,39,0.1254539496941407,0.010354156199417607,0.1254539496941407
ensemble4x32,39,0.1254539496941407,0.010818203701375866,0.1254539496941407
rff24,40,0.13128304087214318,0.013902974948649246,0.13128304087214318
rff64,40,0.13128304087214318,0.01627497507884809,0.13128304087214318
rff128,40,0.13128304087214318,0.015288974746737493,0.13128304087214318
ensemble4x32,40,0.13128304087214318,0.015740906289921384,0.13128304087214318
rff24,41,0.16386884353239328,0.022448667629833184,0.16386884353239328
rff64,41,0.16386884353239328,0.021993750811998617,0.16386884353239328
rff128,41,0.16386884353239328,0.01940029589069747,0.16386884353239328
ensemble4x32,41,0.16386884353239328,0.020150379298271907,0.16386884353239328
rff24,42,0.12367724076763004,0.01735810865315152,0.12367724076763004
rff64,42,0.12367724076763004,0.015008994488657732,0.12367724076763004
rff128,42,0.12367724076763004,0.016117599476078756,0.12367724076763004
ensemble4x32,42,0.12367724076763004,0.01492716022942088,0.12367724076763004
rff24,43,0.14634293744615953,0.023069971595588233,0.14634293744615953
rff64,43,0.14634293744615953,0.02410030000992409,0.14634293744615953
rff128,43,0.14634293744615953,0.02606538386264263,0.14634293744615953
ensemble4x32,43,0.14634293744615953,0.023267609479223524,0.14634293744615953
rff24,44,0.12888050134638124,0.013566271147087776,0.12888050134638124
rff64,44,0.12888050134638124,0.012144771841974392,0.12888050134638124
rff128,44,0.12888050134638124,0.01172670444719746,0.12888050134638124
ensemble4x32,44,0.12888050134638124,0.012951251318269519,0.12888050134638124
rff24,45,0.15075556405167662,0.013942405695303212,0.15075556405167662
rff64,45,0.15075556405167662,0.013651356566391059,0.15075556405167662
rff128,45,0.15075556405167662,0.014221172901403593,0.15075556405167662
ensemble4x32,45,0.15075556405167662,0.014660902891220786,0.15075556405167662
rff24,46,0.13011046105667173,0.013533492040806507,0.13011046105667173
rff64,46,0.13011046105667173,0.014395437291737272,0.13011046105667173
rff128,46,0.13011046105667173,0.015284288441897506,0.13011046105667173
ensemble4x32,46,0.13011046105667173,0.014665760363766652,0.13011046105667173
rff24,47,0.13727361357306722,0.01769627193671669,0.13727361357306722
rff64,47,0.13727361357306722,0.018158341007539963,0.13727361357306722
rff128,47,0.13727361357306722,0.020595613413381286,0.13727361357306722
ensemble4x32,47,0.13727361357306722,0.018321576964694285,0.13727361357306722
rff24,48,0.12385151755359716,0.01182321638405624,0.12385151755359716
rff64,48,0.12385151755359716,0.014339410039381611,0.12385151755359716
rff128,48,0.12385151755359716,0.013749854482607734,0.12385151755359716
ensemble4x32,48,0.12385151755359716,0.013109208683050518,0.12385151755359716
rff24,49,0.1192737670314716,0.012557495349780354,0.1192737670314716
rff64,49,0.1192737670314716,0.014833083846260567,0.1192737670314716
rff128,49,0.1192737670314716,0.013886206773813392,0.1192737670314716
ensemble4x32,49,0.1192737670314716,0.012849407483698436,0.1192737670314716
rff24,50,0.12209532211225879,0.020608350737176165,0.12209532211225879
rff64,50,0.12209532211225879,0.01733117987376802,0.12209532211225879
