candidate,replicate,linear_max,nonlinear_max,combined_max
ensemble4x32,1049,0.13176362466757782,0.010618580689650155,0.13176362466757782
rff24,1050,0.12213438235211153,0.012992580416928749,0.12213438235211153
rff64,1050,0.12213438235211153,0.012582743874653444,0.12213438235211153
rff128,1050,0.12213438235211153,0.013214105491421093,0.12213438235211153
ensemble4x32,1050,0.12213438235211153,0.01011106746194611,0.12213438235211153
rff24,1051,0.11998102055951858,0.014675631852235645,0.11998102055951858
rff64,1051,0.11998102055951858,0.013305688735976541,0.11998102055951858
rff128,1051,0.11998102055951858,0.012746689367921614,0.11998102055951858
ensemble4x32,1051,0.11998102055951858,0.012416868203489625,0.11998102055951858
rff24,1052,0.11907103678473856,0.015938086501847814,0.11907103678473856
rff64,1052,0.11907103678473856,0.016417119406801618,0.11907103678473856
rff128,1052,0.11907103678473856,0.015087896842584863,0.11907103678473856
ensemble4x32,1052,0.11907103678473856,0.01570013988234338,0.11907103678473856
rff24,1053,0.11812553094488432,0.012180503764898461,0.11812553094488432
rff64,1053,0.11812553094488432,0.014021844273680882,0.11812553094488432
rff128,1053,0.11812553094488432,0.011404752172001627,0.11812553094488432
ensemble4x32,1053,0.11812553094488432,0.013152735234124815,0.11812553094488432
rff24,1054,0.1179716653810939,0.01764813209211977,0.1179716653810939
rff64,1054,0.1179716653810939,0.015364928341461671,0.1179716653810939
rff128,1054,0.1179716653810939,0.015968584171823667,0.1179716653810939
ensemble4x32,1054,0.1179716653810939,0.014699228778152518,0.1179716653810939
rff24,1055,0.16928946093132466,0.02875638236429552,0.16928946093132466
rff64,1055,0.16928946093132466,0.02820172478039232,0.16928946093132466
rff128,1055,0.16928946093132466,0.02754579627738103,0.16928946093132466
ensemble4x32,1055,0.16928946093132466,0.02340974119072654,0.16928946093132466
rff24,1056,0.15440244943739836,0.0282425005586594,0.15440244943739836
rff64,1056,0.15440244943739836,0.023347426469310723,0.15440244943739836
rff128,1056,0.15440244943739836,0.02590783315467539,0.15440244943739836
ensemble4x32,1056,0.15440244943739836,0.025542419841924333,0.15440244943739836
rff24,1057,0.1207332105809124,0.014183154117467575,0.1207332105809124
rff64,1057,0.1207332105809124,0.013384956014865175,0.1207332105809124
rff128,1057,0.1207332105809124,0.013861767737408456,0.1207332105809124
ensemble4x32,1057,0.1207332105809124,0.012038745855743712,0.1207332105809124
rff24,1058,0.13691507903990227,0.015372219608200415,0.13691507903990227
rff64,1058,0.13691507903990227,0.019205536111990846,0.13691507903990227
rff128,1058,0.13691507903990227,0.01781114712424049,0.13691507903990227
ensemble4x32,1058,0.13691507903990227,0.0173450805642257,0.13691507903990227
rff24,1059,0.15149044924160565,0.020346549153590902,0.15149044924160565
rff64,1059,0.15149044924160565,0.019409918692738403,0.15149044924160565
rff128,1059,0.15149044924160565,0.018575020880549735,0.15149044924160565
ensemble4x32,1059,0.15149044924160565,0.018603390616102194,0.15149044924160565
rff24,1060,0.10049984223717075,0.013681928366216607,0.10049984223717075
rff64,1060,0.10049984223717075,0.015193961583854956,0.10049984223717075
rff128,1060,0.10049984223717075,0.014864890890885447,0.10049984223717075
ensemble4x32,1060,0.10049984223717075,0.012112927173573176,0.10049984223717075
rff24,1061,0.11997996537368572,0.012282868251489156,0.11997996537368572
rff64,1061,0.11997996537368572,0.011635317183603625,0.11997996537368572
rff128,1061,0.11997996537368572,0.011144333446177246,0.11997996537368572
ensemble4x32,1061,0.11997996537368572,0.010769229149517334,0.11997996537368572
rff24,1062,0.15699991677116865,0.02191197656526675,0.15699991677116865
rff64,1062,0.15699991677116865,0.019480813164249846,0.15699991677116865
rff128,1062,0.15699991677116865,0.01829626022367908,0.15699991677116865
ensemble4x32,1062,0.15699991677116865,0.01824415781448699,0.15699991677116865
rff24,1063,0.1264729047995254,0.015857024007794245,0.1264729047995254
rff64,1063,0.1264729047995254,0.01344766079516824,0.1264729047995254
rff128,1063,0.1264729047995254,0.012765725513033285,0.1264729047995254
ensemble4x32,1063,0.1264729047995254,0.011374487176102939,0.1264729047995254
rff24,1064,0.1417627688699611,0.015158248270153944,0.1417627688699611
rff64,1064,0.1417627688699611,0.016931303919487883,0.1417627688699611
rff128,1064,0.1417627688699611,0.017345260073790322,0.1417627688699611
ensemble4x32,1064,0.1417627688699611,0.014978945325821945,0.1417627688699611
rff24,1065,0.1153239890975223,0.012710884018577827,0.1153239890975223
rff64,1065,0.1153239890975223,0.01636124088852872,0.1153239890975223
rff128,1065,0.1153239890975223,0.012930293883020343,0.1153239890975223
ensemble4x32,1065,0.1153239890975223,0.015025888403255017,0.1153239890975223
rff24,1066,0.09963484977007585,0.014460753324195,0.09963484977007585
rff64,1066,0.09963484977007585,0.014450982577163853,0.09963484977007585
rff128,1066,0.09963484977007585,0.013831793596013572,0.09963484977007585
ensemble4x32,1066,0.09963484977007585,0.01243049499980201,0.09963484977007585
rff24,1067,0.09200987616680767,0.012111070072718739,0.09200987616680767
rff64,1067,0.09200987616680767,0.01285778215421418,0.09200987616680767
rff128,1067,0.09200987616680767,0.013550978947501655,0.09200987616680767
ensemble4x32,1067,0.09200987616680767,0.013951718278741556,0.09200987616680767
rff24,1068,0.10028257230631733,0.013393325362311012,0.10028257230631733
rff64,1068,0.10028257230631733,0.01589672691997377,0.10028257230631733
rff128,1068,0.10028257230631733,0.01950023025522272,0.10028257230631733
ensemble4x32,1068,0.10028257230631733,0.014667820556986493,0.10028257230631733
rff24,1069,0.15340637546778227,0.015287868941275946,0.15340637546778227
rff64,1069,0.15340637546778227,0.017522489906105162,0.15340637546778227
rff128,1069,0.15340637546778227,0.016859510869650065,0.15340637546778227
ensemble4x32,1069,0.15340637546778227,0.01635646809956238,0.15340637546778227
rff24,1070,0.14751635790187126,0.02264781110831382,0.14751635790187126
rff64,1070,0.14751635790187126,0.01791147214168471,0.14751635790187126
rff128,1070,0.14751635790187126,0.018431320195071547,0.14751635790187126
ensemble4x32,1070,0.14751635790187126,0.018471114681625832,0.14751635790187126
rff24,1071,0.12163224513405836,0.016684219913148855,0.12163224513405836
rff64,1071,0.12163224513405836,0.019774174783028464,0.12163224513405836
rff128,1071,0.12163224513405836,0.018020543027342895,0.12163224513405836
ensemble4x32,1071,0.12163224513405836,0.015305310977212492,0.12163224513405836
rff24,1072,0.1289308862916231,0.017982919894897635,0.1289308862916231
rff64,1072,0.1289308862916231,0.015427097096296642,0.1289308862916231
rff128,1072,0.1289308862916231,0.016580483625613866,0.1289308862916231
ensemble4x32,1072,0.1289308862916231,0.015030516266308726,0.1289308862916231
rff24,1073,0.14456805157604394,0.012869132223835842,0.14456805157604394
rff64,1073,0.14456805157604394,0.015214395469086935,0.14456805157604394
rff128,1073,0.14456805157604394,0.015545409688862283,0.14456805157604394
ensemble4x32,1073,0.14456805157604394,0.012969574137522151,0.14456805157604394
rff24,1074,0.1264929276817042,0.01684812156057656,0.1264929276817042
rff64,1074,0.1264929276817042,0.017773604038598442,0.1264929276817042
rff128,1074,0.1264929276817042,0.01897115587949784,0.1264929276817042
ensemble4x32,1074,0.1264929276817042,0.014325638342891934,0.1264929276817042
rff24,1075,0.11525191745253639,0.011337367586453295,0.11525191745253639
rff64,1075,0.11525191745253639,0.012159437200486074,0.11525191745253639
rff128,1075,0.11525191745253639,0.011281984558953212,0.11525191745253639
ensemble4x32,1075,0.11525191745253639,0.01107038053903333,0.11525191745253639
rff24,1076,0.11267934197308142,0.014574000614711922,0.11267934197308142
rff64,1076,0.11267934197308142,0.0136328260283776,0.11267934197308142
rff128,1076,0.11267934197308142,0.01855922849449199,0.11267934197308142
ensemble4x32,1076,0.11267934197308142,0.014891806199395095,0.11267934197308142
rff24,1077,0.10239627507991911,0.01849908695694417,0.10239627507991911
rff64,1077,0.10239627507991911,0.018076068336100957,0.10239627507991911
rff128,1077,0.10239627507991911,0.01974088071223033,0.10239627507991911
ensemble4x32,1077,0.10239627507991911,0.018051731496597938,0.10239627507991911
rff24,1078,0.13392252276501546,0.012771040589323263,0.13392252276501546
rff64,1078,0.13392252276501546,0.017651637614556934,0.13392252276501546
rff128,1078,0.13392252276501546,0.015708385664392827,0.13392252276501546
ensemble4x32,1078,0.13392252276501546,0.013245899224786395,0.13392252276501546
rff24,1079,0.1522301924862509,0.014705686246128535,0.1522301924862509
rff64,1079,0.1522301924862509,0.01568266859062835,0.1522301924862509
rff128,1079,0.1522301924862509,0.014537811976721536,0.1522301924862509
ensemble4x32,1079,0.1522301924862509,0.013420090105879023,0.1522301924862509
rff24,1080,0.1460472910178117,0.01887724250516504,0.1460472910178117
rff64,1080,0.1460472910178117,0.023755024416238172,0.1460472910178117
rff128,1080,0.1460472910178117,0.02195329126258618,0.1460472910178117
ensemble4x32,1080,0.1460472910178117,0.019956302157560557,0.1460472910178117
rff24,1081,0.1414689143084071,0.025049866696489752,0.1414689143084071
rff64,1081,0.1414689143084071,0.028338703647107454,0.1414689143084071
rff128,1081,0.1414689143084071,0.026510461183748203,0.1414689143084071
ensemble4x32,1081,0.1414689143084071,0.022995369094660673,0.1414689143084071
rff24,1082,0.162449071655693,0.0177141985184522,0.162449071655693
rff64,1082,0.162449071655693,0.020165301428642233,0.162449071655693
rff128,1082,0.162449071655693,0.01872036968421211,0.162449071655693
ensemble4x32,1082,0.162449071655693,0.01624925875825532,0.162449071655693
rff24,1083,0.14271884062324633,0.017952496280015915,0.14271884062324633
rff64,1083,0.14271884062324633,0.018355223017331113,0.14271884062324633
rff128,1083,0.14271884062324633,0.019756052220024443,0.14271884062324633
ensemble4x32,1083,0.14271884062324633,0.018465491043233757,0.14271884062324633
rff24,1084,0.1301098471489362,0.015644839574874513,0.1301098471489362
rff64,1084,0.1301098471489362,0.017167665407546703,0.1301098471489362
rff128,1084,0.1301098471489362,0.014924730626265469,0.1301098471489362
ensemble4x32,1084,0.1301098471489362,0.013466906256922248,0.1301098471489362
rff24,1085,0.12953690379023136,0.016476619639506137,0.12953690379023136
rff64,1085,0.12953690379023136,0.013887491199009496,0.12953690379023136
rff128,1085,0.12953690379023136,0.013418885161188242,0.12953690379023136
ensemble4x32,1085,0.12953690379023136,0.014815959380691331,0.12953690379023136
rff24,1086,0.1241962444680905,0.016505510273622053,0.1241962444680905
rff64,1086,0.1241962444680905,0.01580832699518304,0.1241962444680905
rff128,1086,0.1241962444680905,0.017152812299469303,0.1241962444680905
ensemble4x32,1086,0.1241962444680905,0.014819228298999286,0.1241962444680905
rff24,1087,0.12541815627561836,0.012759100817183492,0.12541815627561836
rff64,1087,0.12541815627561836,0.015335591449975029,0.12541815627561836
rff128,1087,0.12541815627561836,0.013560669055468958,0.12541815627561836
ensemble4x32,1087,0.12541815627561836,0.011069396718927552,0.12541815627561836
rff24,1088,0.10170706663969446,0.013790554225583443,0.10170706663969446
rff64,1088,0.10170706663969446,0.012659912039828828,0.10170706663969446
rff128,1088,0.10170706663969446,0.015168996808332808,0.10170706663969446
ensemble4x32,1088,0.10170706663969446,0.012796679564242033,0.10170706663969446
rff24,1089,0.1359981651423416,0.013154102136958301,0.1359981651423416
rff64,1089,0.1359981651423416,0.013047426633508852,0.1359981651423416
rff128,1089,0.1359981651423416,0.01270975887064809,0.1359981651423416
ensemble4x32,1089,0.1359981651423416,0.011572112978011726,0.1359981651423416
rff24,1090,0.11195383227159503,0.01708317448292804,0.11195383227159503
rff64,1090,0.11195383227159503,0.01577505854141951,0.11195383227159503
rff128,1090,0.11195383227159503,0.017353320221213206,0.11195383227159503
ensemble4x32,1090,0.11195383227159503,0.016947783061366434,0.11195383227159503
rff24,1091,0.11070167914499925,0.010924529560146522,0.11070167914499925
rff64,1091,0.11070167914499925,0.012747571749091245,0.11070167914499925
rff128,1091,0.11070167914499925,0.01284990420823815,0.11070167914499925
ensemble4x32,1091,0.11070167914499925,0.010989489901013704,0.11070167914499925
rff24,1092,0.11158706366258772,0.011735168152536406,0.11158706366258772
rff64,1092,0.11158706366258772,0.014439472217426226,0.11158706366258772
rff128,1092,0.11158706366258772,0.013942208069528226,0.11158706366258772
ensemble4x32,1092,0.11158706366258772,0.013933038950245055,0.11158706366258772
rff24,1093,0.12555929703383897,0.012890802779464125,0.12555929703383897
rff64,1093,0.12555929703383897,0.013104922688993445,0.12555929703383897
rff128,1093,0.12555929703383897,0.015382282840778048,0.12555929703383897
ensemble4x32,1093,0.12555929703383897,0.012860639424672415,0.12555929703383897
rff24,1094,0.11188361939268457,0.013868842053373083,0.11188361939268457
rff64,1094,0.11188361939268457,0.013199698854829328,0.11188361939268457
rff128,1094,0.11188361939268457,0.016292152618803398,0.11188361939268457
ensemble4x32,1094,0.11188361939268457,0.014242789978229906,0.11188361939268457
rff24,1095,0.12262639345281198,0.014632360030262775,0.12262639345281198
rff64,1095,0.12262639345281198,0.015496530332358073,0.12262639345281198
rff128,1095,0.12262639345281198,0.014481021066744116,0.12262639345281198
ensemble4x32,1095,0.12262639345281198,0.016728436916004924,0.12262639345281198
rff24,1096,0.1911640016027737,0.02229940078300987,0.1911640016027737
rff64,1096,0.1911640016027737,0.02643296217169159,0.1911640016027737
rff128,1096,0.1911640016027737,0.02239485395345397,0.1911640016027737
ensemble4x32,1096,0.1911640016027737,0.021239291665172858,0.1911640016027737
rff24,1097,0.11179000841666623,0.01097647431505393,0.11179000841666623
rff64,1097,0.11179000841666623,0.013522969301930508,0.11179000841666623
rff128,1097,0.11179000841666623,0.013709412995147845,0.11179000841666623
ensemble4x32,1097,0.11179000841666623,0.013592659029865842,0.11179000841666623
rff24,1098,0.12931531451601586,0.011727891847403903,0.12931531451601586
rff64,1098,0.12931531451601586,0.0116435525554004,0.12931531451601586
rff128,1098,0.12931531451601586,0.013371785228513518,0.12931531451601586
ensemble4x32,1098,0.12931531451601586,0.011533835283712058,0.12931531451601586
rff24,1099,0.18719112162048218,0.010891689177499497,0.18719112162048218
rff64,1099,0.18719112162048218,0.018324379170387636,0.18719112162048218
rff128,1099,0.18719112162048218,0.020246658781364613,0.18719112162048218
ensemble4x32,1099,0.18719112162048218,0.018001707805802823,0.18719112162048218
rff24,1100,0.141884327833748,0.01907041977725586,0.141884327833748
rff64,1100,0.141884327833748,0.014567975235609704,0.141884327833748
rff128,1100,0.141884327833748,0.016621636101336122,0.141884327833748
ensemble4x32,1100,0.141884327833748,0.017096016373684117,0.141884327833748
rff24,1101,0.1318261148952871,0.009575830537099747,0.1318261148952871
rff64,1101,0.1318261148952871,0.010623263657781308,0.1318261148952871
rff128,1101,0.1318261148952871,0.012404618260268615,0.1318261148952871
ensemble4x32,1101,0.1318261148952871,0.011832856946438822,0.1318261148952871
rff24,1102,0.11067477042598983,0.017409914503783642,0.11067477042598983
rff64,1102,0.11067477042598983,0.011236663387605763,0.11067477042598983
rff128,1102,0.11067477042598983,0.012991781802888906,0.11067477042598983
ensemble4x32,1102,0.11067477042598983,0.012196564235303726,0.11067477042598983
rff24,1103,0.17020072865104977,0.02941726117031435,0.17020072865104977
rff64,1103,0.17020072865104977,0.026419084686679292,0.17020072865104977
rff128,1103,0.17020072865104977,0.02823049990776372,0.17020072865104977
ensemble4x32,1103,0.17020072865104977,0.0259325948037838,0.17020072865104977
rff24,1104,0.16943514686222616,0.020932923968458347,0.16943514686222616
rff64,1104,0.16943514686222616,0.019001388094659625,0.16943514686222616
rff128,1104,0.16943514686222616,0.018522650323730728,0.16943514686222616
ensemble4x32,1104,0.16943514686222616,0.017545960068219207,0.16943514686222616
rff24,1105,0.12884812677527988,0.013963026244640311,0.12884812677527988
rff64,1105,0.12884812677527988,0.012410380265280047,0.12884812677527988
rff128,1105,0.12884812677527988,0.014618603997832835,0.12884812677527988
ensemble4x32,1105,0.12884812677527988,0.013419551038425391,0.12884812677527988
rff24,1106,0.13610990524281316,0.013237927616815295,0.13610990524281316
rff64,1106,0.13610990524281316,0.011411291627983827,0.13610990524281316
rff128,1106,0.13610990524281316,0.011910888065586418,0.13610990524281316
ensemble4x32,1106,0.13610990524281316,0.01187083443167482,0.13610990524281316
rff24,1107,0.09888864929204955,0.013120338369058302,0.09888864929204955
rff64,1107,0.09888864929204955,0.01454570668589449,0.09888864929204955
rff128,1107,0.09888864929204955,0.014462832028103454,0.09888864929204955
ensemble4x32,1107,0.09888864929204955,0.01603980175186444,0.09888864929204955
rff24,1108,0.15063037053466202,0.014966507206944585,0.15063037053466202
rff64,1108,0.15063037053466202,0.01675407102952162,0.15063037053466202
rff128,1108,0.15063037053466202,0.017494871167355135,0.15063037053466202
ensemble4x32,1108,0.15063037053466202,0.016363451483630963,0.15063037053466202
rff24,1109,0.16420127173070595,0.011756205829609408,0.16420127173070595
rff64,1109,0.16420127173070595,0.012961720448221931,0.16420127173070595
rff128,1109,0.16420127173070595,0.011956350566547036,0.16420127173070595
ensemble4x32,1109,0.16420127173070595,0.0113290055771901,0.16420127173070595
rff24,1110,0.1381534094756701,0.02070031916016833,0.1381534094756701
rff64,1110,0.1381534094756701,0.02201325378941358,0.1381534094756701
rff128,1110,0.1381534094756701,0.024296133861111426,0.1381534094756701
ensemble4x32,1110,0.1381534094756701,0.020162762134707253,0.1381534094756701
rff24,1111,0.14896543654470018,0.010569835726541214,0.14896543654470018
rff64,1111,0.14896543654470018,0.012424835341222828,0.14896543654470018
rff128,1111,0.14896543654470018,0.013148326822509805,0.14896543654470018
ensemble4x32,1111,0.14896543654470018,0.013214581238098292,0.14896543654470018
rff24,1112,0.14639246061146377,0.019779319412303993,0.14639246061146377
rff64,1112,0.14639246061146377,0.02618177503533583,0.14639246061146377
rff128,1112,0.14639246061146377,0.027223862849821884,0.14639246061146377
ensemble4x32,1112,0.14639246061146377,0.027848225261551465,0.14639246061146377
rff24,1113,0.14535320046419817,0.014541906494935867,0.14535320046419817
rff64,1113,0.14535320046419817,0.014958123149457886,0.14535320046419817
rff128,1113,0.14535320046419817,0.013691584866915938,0.14535320046419817
ensemble4x32,1113,0.14535320046419817,0.013349052638938104,0.14535320046419817
rff24,1114,0.14149104855565053,0.01318071778911381,0.14149104855565053
rff64,1114,0.14149104855565053,0.011605654251413623,0.14149104855565053
rff128,1114,0.14149104855565053,0.012011870201108946,0.14149104855565053
ensemble4x32,1114,0.14149104855565053,0.010309127409948961,0.14149104855565053
rff24,1115,0.14165116927435722,0.015825784828509576,0.14165116927435722
rff64,1115,0.14165116927435722,0.014402575715561338,0.14165116927435722
rff128,1115,0.14165116927435722,0.014597658228547297,0.14165116927435722
ensemble4x32,1115,0.14165116927435722,0.01260994970945395,0.14165116927435722
rff24,1116,0.12512946831815866,0.01172602337612308,0.12512946831815866
rff64,1116,0.12512946831815866,0.010260155155849694,0.12512946831815866
rff128,1116,0.12512946831815866,0.01163753210004141,0.12512946831815866
ensemble4x32,1116,0.12512946831815866,0.011050159539375907,0.12512946831815866
rff24,1117,0.11375241982279882,0.013951074859850096,0.11375241982279882
rff64,1117,0.11375241982279882,0.012857051045627628,0.11375241982279882
rff128,1117,0.11375241982279882,0.01623753361098932,0.11375241982279882
ensemble4x32,1117,0.11375241982279882,0.011699779585430335,0.11375241982279882
rff24,1118,0.11162885462604019,0.013584512004337565,0.11162885462604019
rff64,1118,0.11162885462604019,0.012678984998119187,0.11162885462604019
rff128,1118,0.11162885462604019,0.014646120084122435,0.11162885462604019
ensemble4x32,1118,0.11162885462604019,0.01392531061364838,0.11162885462604019
rff24,1119,0.1056501743852308,0.015078606154145916,0.1056501743852308
rff64,1119,0.1056501743852308,0.013752711412096599,0.1056501743852308
rff128,1119,0.1056501743852308,0.014337121328426008,0.1056501743852308
ensemble4x32,1119,0.1056501743852308,0.012551647107330149,0.1056501743852308
rff24,1120,0.09175440769587072,0.00959538381171463,0.09175440769587072
rff64,1120,0.09175440769587072,0.012116282980594802,0.09175440769587072
rff128,1120,0.09175440769587072,0.009682647127151865,0.09175440769587072
ensemble4x32,1120,0.09175440769587072,0.01020441143193668,0.09175440769587072
rff24,1121,0.14869250124666136,0.01688684287736621,0.14869250124666136
rff64,1121,0.14869250124666136,0.015770285494510053,0.14869250124666136
rff128,1121,0.14869250124666136,0.015639974597639276,0.14869250124666136
ensemble4x32,1121,0.14869250124666136,0.01415982411952781,0.14869250124666136
rff24,1122,0.1444953912632707,0.01602019619143306,0.1444953912632707
rff64,1122,0.1444953912632707,0.016346015711932324,0.1444953912632707
rff128,1122,0.1444953912632707,0.017863598881318853,0.1444953912632707
ensemble4x32,1122,0.1444953912632707,0.015547421797596672,0.1444953912632707
rff24,1123,0.1661158584983751,0.02211658273461366,0.1661158584983751
rff64,1123,0.1661158584983751,0.020386844326341788,0.1661158584983751
rff128,1123,0.1661158584983751,0.021884810113826595,0.1661158584983751
ensemble4x32,1123,0.1661158584983751,0.01983403217974209,0.1661158584983751
rff24,1124,0.11798312140311636,0.01512463229201472,0.11798312140311636
rff64,1124,0.11798312140311636,0.01462119622679782,0.11798312140311636
rff128,1124,0.11798312140311636,0.014643677559784763,0.11798312140311636
ensemble4x32,1124,0.11798312140311636,0.015274958331935536,0.11798312140311636
rff24,1125,0.11385703971102454,0.020433204260035788,0.11385703971102454
rff64,1125,0.11385703971102454,0.019083380737839415,0.11385703971102454
rff128,1125,0.11385703971102454,0.017850497151858977,0.11385703971102454
ensemble4x32,1125,0.11385703971102454,0.01901284682281456,0.11385703971102454
rff24,1126,0.1261788038355622,0.013726711131167498,0.1261788038355622
rff64,1126,0.1261788038355622,0.016040602297857205,0.1261788038355622
rff128,1126,0.1261788038355622,0.016599133999942076,0.1261788038355622
ensemble4x32,1126,0.1261788038355622,0.01580409973539737,0.1261788038355622
rff24,1127,0.13786031717438535,0.01705189281241963,0.13786031717438535
rff64,1127,0.13786031717438535,0.020507517141197928,0.13786031717438535
rff128,1127,0.13786031717438535,0.019138591752921173,0.13786031717438535
ensemble4x32,1127,0.13786031717438535,0.020017113151818165,0.13786031717438535
rff24,1128,0.12393753260786308,0.015556354595374201,0.12393753260786308
rff64,1128,0.12393753260786308,0.01635420853226988,0.12393753260786308
rff128,1128,0.12393753260786308,0.015713494317650584,0.12393753260786308
ensemble4x32,1128,0.12393753260786308,0.012620508342808177,0.12393753260786308
rff24,1129,0.10966060604689506,0.012598318692645258,0.10966060604689506
rff64,1129,0.10966060604689506,0.01725288996261345,0.10966060604689506
rff128,1129,0.10966060604689506,0.01748649229834008,0.10966060604689506
ensemble4x32,1129,0.10966060604689506,0.014675920948659563,0.10966060604689506
rff24,1130,0.13185553628899138,0.01261829020074673,0.13185553628899138
rff64,1130,0.13185553628899138,0.012011123413609779,0.13185553628899138
rff128,1130,0.13185553628899138,0.01226270188177976,0.13185553628899138
ensemble4x32,1130,0.13185553628899138,0.01176695984802177,0.13185553628899138
rff24,1131,0.12860702402550114,0.01775894203858483,0.12860702402550114
rff64,1131,0.12860702402550114,0.024835155578660555,0.12860702402550114
rff128,1131,0.12860702402550114,0.020436274272462248,0.12860702402550114
ensemble4x32,1131,0.12860702402550114,0.018484609936153786,0.12860702402550114
rff24,1132,0.13402332215234175,0.013228919597358217,0.13402332215234175
rff64,1132,0.13402332215234175,0.013540485723501085,0.13402332215234175
rff128,1132,0.13402332215234175,0.013069263299309051,0.13402332215234175
ensemble4x32,1132,0.13402332215234175,0.012891229286148095,0.13402332215234175
rff24,1133,0.12424541979687707,0.017587463840285023,0.12424541979687707
rff64,1133,0.12424541979687707,0.012519581662936978,0.12424541979687707
rff128,1133,0.12424541979687707,0.013517292492098732,0.12424541979687707
ensemble4x32,1133,0.12424541979687707,0.01427357173985033,0.12424541979687707
rff24,1134,0.09887575526554772,0.01098768665937725,0.09887575526554772
rff64,1134,0.09887575526554772,0.011572122613610113,0.09887575526554772
rff128,1134,0.09887575526554772,0.011062003575674386,0.09887575526554772
ensemble4x32,1134,0.09887575526554772,0.011702152515209098,0.09887575526554772
rff24,1135,0.1703126017910931,0.02228805628433993,0.1703126017910931
rff64,1135,0.1703126017910931,0.025681350795547824,0.1703126017910931
rff128,1135,0.1703126017910931,0.01919668269263422,0.1703126017910931
ensemble4x32,1135,0.1703126017910931,0.018567055040112142,0.1703126017910931
rff24,1136,0.12367793083820545,0.01283630941484904,0.12367793083820545
rff64,1136,0.12367793083820545,0.011861897527822829,0.12367793083820545
rff128,1136,0.12367793083820545,0.01199179908839414,0.12367793083820545
ensemble4x32,1136,0.12367793083820545,0.010426858799708168,0.12367793083820545
rff24,1137,0.12633365469111715,0.013338970008663804,0.12633365469111715
rff64,1137,0.12633365469111715,0.013689707389830089,0.12633365469111715
rff128,1137,0.12633365469111715,0.012308677851023256,0.12633365469111715
ensemble4x32,1137,0.12633365469111715,0.012046139088398591,0.12633365469111715
rff24,1138,0.12296895746194039,0.02077677796769705,0.12296895746194039
rff64,1138,0.12296895746194039,0.01976310972510931,0.12296895746194039
rff128,1138,0.12296895746194039,0.025901304900899157,0.12296895746194039
ensemble4x32,1138,0.12296895746194039,0.02204275208379225,0.12296895746194039
rff24,1139,0.12485022302019516,0.016249022869649146,0.12485022302019516
rff64,1139,0.12485022302019516,0.01637711450834779,0.12485022302019516
rff128,1139,0.12485022302019516,0.016831847478517528,0.12485022302019516
ensemble4x32,1139,0.12485022302019516,0.01773684008437368,0.12485022302019516
rff24,1140,0.13840738717925202,0.026407265078067087,0.13840738717925202
rff64,1140,0.13840738717925202,0.01981085518415627,0.13840738717925202
rff128,1140,0.13840738717925202,0.021640199816534228,0.13840738717925202
ensemble4x32,1140,0.13840738717925202,0.021869615814243366,0.13840738717925202
rff24,1141,0.1136346953151178,0.012931423390843287,0.1136346953151178
rff64,1141,0.1136346953151178,0.01256360886630782,0.1136346953151178
rff128,1141,0.1136346953151178,0.013646401197633795,0.1136346953151178
ensemble4x32,1141,0.1136346953151178,0.013488465290092105,0.1136346953151178
rff24,1142,0.15217706716966714,0.017055950900222792,0.15217706716966714
rff64,1142,0.15217706716966714,0.02156104647730857,0.15217706716966714
rff128,1142,0.15217706716966714,0.020805149062620605,0.15217706716966714
ensemble4x32,1142,0.15217706716966714,0.02039715831027783,0.15217706716966714
rff24,1143,0.11629184651697963,0.01688633406361243,0.11629184651697963
rff64,1143,0.11629184651697963,0.016413723335228867,0.11629184651697963
rff128,1143,0.11629184651697963,0.017547204040655132,0.11629184651697963
ensemble4x32,1143,0.11629184651697963,0.015446329352187269,0.11629184651697963
rff24,1144,0.13195418892774022,0.015374623997154405,0.13195418892774022
rff64,1144,0.13195418892774022,0.014486676045562771,0.13195418892774022
rff128,1144,0.13195418892774022,0.01646005496085038,0.13195418892774022
ensemble4x32,1144,0.13195418892774022,0.015602775473606896,0.13195418892774022
rff24,1145,0.11894288925157363,0.014124624292115775,0.11894288925157363
rff64,1145,0.11894288925157363,0.014416508959097386,0.11894288925157363
rff128,1145,0.11894288925157363,0.012386922296725524,0.11894288925157363
ensemble4x32,1145,0.11894288925157363,0.014196695329371635,0.11894288925157363
rff24,1146,0.11424849753734273,0.013089267392715183,0.11424849753734273
rff64,1146,0.11424849753734273,0.014442486792452032,0.11424849753734273
rff128,1146,0.11424849753734273,0.012503621729508797,0.11424849753734273
ensemble4x32,1146,0.11424849753734273,0.010996554679541082,0.11424849753734273
rff24,1147,0.13459102984432586,0.01182022652175743,0.13459102984432586
rff64,1147,0.13459102984432586,0.014790186233290275,0.13459102984432586
rff128,1147,0.13459102984432586,0.015656670793361256,0.13459102984432586
ensemble4x32,1147,0.13459102984432586,0.014895090173258263,0.13459102984432586
rff24,1148,0.09523265780514178,0.009877935818662252,0.09523265780514178
rff64,1148,0.09523265780514178,0.010221997983781587,0.09523265780514178
rff128,1148,0.09523265780514178,0.010287341444670396,0.09523265780514178
ensemble4x32,1148,0.09523265780514178,0.010559022541802007,0.09523265780514178
rff24,1149,0.10973022806622987,0.020086196165048673,0.10973022806622987
rff64,1149,0.10973022806622987,0.018240979976772154,0.10973022806622987
