iteration,representation,condition,target_linear_p,target_nonlinear_p,target_combined_p,target_linear_significant,target_nonlinear_significant,target_combined_significant,finite,bounded
99,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
99,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
99,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
99,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
99,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
99,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
99,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
99,R1,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
99,R2,nonlinear_square,0.85,0.001,0.85,False,True,False,True,True
99,R3,nonlinear_square,0.2145,0.0005,0.2145,False,True,False,True,True
99,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
99,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
99,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
99,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
99,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
99,R1,null,0.498,0.37,0.498,False,False,False,True,True
99,R2,null,1.0,1.0,1.0,False,False,False,True,True
99,R3,null,1.0,1.0,1.0,False,False,False,True,True
99,R4,null,1.0,0.836,1.0,False,False,False,True,True
100,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
100,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
100,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
100,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
100,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
100,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
100,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
100,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
100,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
100,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
100,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
100,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
100,R1,nonlinear_square,1.0,0.0005,0.9925,False,True,False,True,True
100,R2,nonlinear_square,0.9965,0.0005,0.9965,False,True,False,True,True
100,R3,nonlinear_square,1.0,0.0005,0.5835,False,True,False,True,True
100,R4,nonlinear_square,0.9805,0.0005,0.9805,False,True,False,True,True
100,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
100,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
100,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
100,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
100,R1,null,0.9875,0.9995,0.9875,False,False,False,True,True
100,R2,null,1.0,1.0,1.0,False,False,False,True,True
100,R3,null,1.0,0.979,1.0,False,False,False,True,True
100,R4,null,1.0,1.0,1.0,False,False,False,True,True
